ID	Tweet	Affect Dimension	Intensity Class
2017-En-31253	Hi Luke hemmings\n\n💐🌸💐\n\nIf I had a flower for every time you made me smile, I'd have a garden. Please follow me? \n\n💐🌸💐\nI love you. x16,092	joy	3: high amount of joy can be inferred
2017-En-31389	@_wednesdaychild I need to cheer up	joy	0: no joy can be inferred
2017-En-30028	@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey  	joy	3: high amount of joy can be inferred
2017-En-31568	@priny_baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖💖💖💖💖💖💖🎉🎊 #chapter22 #bdaygirl  #love	joy	3: high amount of joy can be inferred
2017-En-30872	@hesham786 that's the spirit 	joy	0: no joy can be inferred
2017-En-30429	Panda eyed jaunty after watching jaws until late!	joy	1: low amount of joy can be inferred
2017-En-30516	@melsey6 oh good girl hope she is cheerful	joy	1: low amount of joy can be inferred
2017-En-30804	Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. #optimism	joy	0: no joy can be inferred
2017-En-30595	what happened to breezy	joy	0: no joy can be inferred
2017-En-30177	@BlueJayHunter I'm fine on the near future, I just want to go to bed super elated and put together audio compilations of great moments.	joy	2: moderate amount of joy can be inferred
2017-En-31211	@AiringOutMyScro \n\n'We'll see, once you're a few drinks in.' \n\nA playful wink is passed to him and, as they pull up into the small lot of -	joy	1: low amount of joy can be inferred
2017-En-30301	Watch this amazing live.ly broadcast by @mrgummyking #lively #musically	joy	2: moderate amount of joy can be inferred
2017-En-30877	@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious	joy	0: no joy can be inferred
2017-En-31142	How wonderful to see a show with a token man for once! #GlasgowGirls was uproarious, gleeful, important &amp; uplifting. Go see @stratfordeast!	joy	2: moderate amount of joy can be inferred
2017-En-30603	Follow me in instagram 1.0.7 #love #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #smile #follow4follow #like4like #look …	joy	0: no joy can be inferred
2017-En-30168	@followAdamA looking back on recent tweets seen, this one right here is great #perfect  #Speechless #deal	joy	2: moderate amount of joy can be inferred
2017-En-31494	It take so little to make a child's life joyful, why do we work so hard to make their lives hell? @MiddleEastEye Peace	joy	0: no joy can be inferred
2017-En-30978	It's all about #redwine and 	joy	0: no joy can be inferred
2017-En-30367	@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge	joy	1: low amount of joy can be inferred
2017-En-30932	Martin Roth leaving V&amp;A shoes the effects of #Brexit: bright and talented foreigners made to feel unwelcome and leaving U.K. #c4news	joy	0: no joy can be inferred
2017-En-31250	How did Ryan Murphy create both #AHS and #glee \nSo different	joy	0: no joy can be inferred
2017-En-30368	@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife	joy	1: low amount of joy can be inferred
2017-En-30378	@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! 	joy	1: low amount of joy can be inferred
2017-En-30555	Watch this amazing live.ly broadcast by @brooks_swaggysquad  #musically	joy	0: no joy can be inferred
2017-En-30620	Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet	joy	0: no joy can be inferred
2017-En-31018	@LeeJarvis10 can't be following u pal he's smiling	joy	0: no joy can be inferred
2017-En-30901	A hearty Jonza! to all my friends and follower.	joy	3: high amount of joy can be inferred
2017-En-30107	By the way, I'm wearing the smile you gave me today. \n#you #me #smile	joy	3: high amount of joy can be inferred
2017-En-31054	@Gennneral thanks gen!! Love you miss you happy birthday natong duha 💘💘	joy	3: high amount of joy can be inferred
2017-En-30135	@LindseySanford @simplymeasured this makes me giggle with glee!	joy	3: high amount of joy can be inferred
2017-En-30096	Probably the best OT period I've ever seen. Absolutely exhilarating. #WCH2016 #TeamNA	joy	3: high amount of joy can be inferred
2017-En-30638	@colmjoconnor well it was after my heyday too I'm afraid, I was expecting 1st baby I reckon. Now aged 15 *gulps* I'm so old :-)	joy	0: no joy can be inferred
2017-En-30774	remember when glee did a take me or leave me cover but it was between two girls who werent even friends why did that do that	joy	0: no joy can be inferred
2017-En-31482	@JMRescue not brilliant lol! Hoping seeing my horse tomorrow will cheer me up 😄 #equestrianhour	joy	0: no joy can be inferred
2017-En-30426	Relive Vegas' heyday with Rat Pack tribute	joy	1: low amount of joy can be inferred
2017-En-31049	Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\n\n#x33 #smile	joy	2: moderate amount of joy can be inferred
2017-En-30737	@weebtard sparkling water wyd	joy	0: no joy can be inferred
2017-En-31109	@Za_buhmaid Happy birthday sweety .. sweet 21 hun hope u have a wonderful day and a wondrful joyful year better than the last one, Luv U ♥	joy	3: high amount of joy can be inferred
2017-En-30954	I just want to let everyone out there know you are wonderful people! #beyourself   #late-night #compliment #behappy	joy	3: high amount of joy can be inferred
2017-En-31005	jk. started this week strong and it's still going strong. 	joy	2: moderate amount of joy can be inferred
2017-En-31506	@nadyaginsburg Thank-you for unfailingly bringing so much joy into my life, you incredibly talented maker of mirth.	joy	3: high amount of joy can be inferred
2017-En-30967	@XenoStateOfMind yes\n\nmake her smile and be happy\nshe deserves happiness	joy	3: high amount of joy can be inferred
2017-En-31310	Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest 	joy	2: moderate amount of joy can be inferred
2017-En-30801	When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, 4give me if I'm not elated 2 start a conversation with u	joy	0: no joy can be inferred
2017-En-31573	Sanatana Lopez is definitely me 😂 	joy	2: moderate amount of joy can be inferred
2017-En-31007	Town is lively. Something happen?	joy	0: no joy can be inferred
2017-En-30048	Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed 	joy	3: high amount of joy can be inferred
2017-En-31395	@MacEngelProf as a fact for levity, movie theaters on Post actually did play the N.A when I served; was the best part of movies like TheHulk	joy	0: no joy can be inferred
2017-En-31285	@steenfox I'm feeling the exact same way. Also I read this in Akon's voice, it provided me with a hearty chuckle	joy	2: moderate amount of joy can be inferred
2017-En-30480	The human race has one really effective weapon, and that is laughter. -- Mark Twain	joy	1: low amount of joy can be inferred
2017-En-30302	Watch this amazing live.ly broadcast by @rosannahill #lively #musically	joy	2: moderate amount of joy can be inferred
2017-En-31170	I'm so so so excited for #UsernameRegenerated  I can't wait! I wish I could get a signed copy! I'm so happy for you. @Joe_Sugg	joy	3: high amount of joy can be inferred
2017-En-31286	Haven't yet read why Dutch drivers are so happy, but here's my theory: because they could quit driving and still have great transpo options.	joy	1: low amount of joy can be inferred
2017-En-30049	Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday  #eatcake	joy	3: high amount of joy can be inferred
2017-En-31193	I'm always smiling so that's why I'm always happy 😂	joy	3: high amount of joy can be inferred
2017-En-30618	@suavecitamay sparkling water is nice you know I tried it the other day	joy	0: no joy can be inferred
2017-En-30944	God hears your voice optimism at the moment that you think that everything has failed you ✨.	joy	0: no joy can be inferred
2017-En-31194	@barbarasgarden Thank you oh so much. There are many challenges but much rejoicing! ✨	joy	3: high amount of joy can be inferred
2017-En-31024	Avoiding hearty basset hound no time present-time american the brave: YDXef	joy	0: no joy can be inferred
2017-En-30084	@Nick_Offerman I'll be there!! Can't wait for all the !	joy	3: high amount of joy can be inferred
2017-En-31205	I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! #happy	joy	3: high amount of joy can be inferred
2017-En-31304	@Lil_PowWow @jweiler0528 More fat = more buoyant. Day 1 water stuff	joy	0: no joy can be inferred
2017-En-30369	@BertGatti not had much to cheer about you see 😜😂😂	joy	1: low amount of joy can be inferred
2017-En-30566	Tom Phillips being all jovial at the start of this week's show when Joe is strutting out after that video package is quite the juxtaposition	joy	0: no joy can be inferred
2017-En-31530	That was nearly aesthetically pleasing enough lol I need to do this on PS and not my phone	joy	1: low amount of joy can be inferred
2017-En-31180	@JoyAnnReid I totally understood his point, but we need a better messenger and the laughter just pissed me off! 😡	joy	0: no joy can be inferred
2017-En-30440	Queen Bey will be smiling over sixth this afternoon	joy	1: low amount of joy can be inferred
2017-En-31319	Yesterday is history, tomorrow is amystery, and today is a gift; that's why they call it the present #livelife #humbleness #smile #live	joy	1: low amount of joy can be inferred
2017-En-30584	@FoRDaYS14 😳 chewing what? #smile #arcdental #turlock	joy	0: no joy can be inferred
2017-En-31105	@kermischocolate I have tried. A cheerful upbeat piece in Walking through History, usually in arty/docu types. Cannot find a trace of it.	joy	0: no joy can be inferred
2017-En-31190	@pi6ie I want to achieve to your level of optimism	joy	0: no joy can be inferred
2017-En-30602	Trying to loveee somebody, just wanna love somebody right now, guess there's just no pleasing me	joy	0: no joy can be inferred
2017-En-30796	@berniedole looks that way. But let's think about Rohan last week ... 	joy	0: no joy can be inferred
2017-En-30012	💥⚖️Yeah‼️ PAUL‼️⚖️💥  #glorious #BB18	joy	3: high amount of joy can be inferred
2017-En-31584	Bridesmaid dresses: having carnal delight in addition to separates: RFpBAX	joy	1: low amount of joy can be inferred
2017-En-30606	The birds chirp , the sun shines and the wind chimes chime. There was once a smile on this face.	joy	0: no joy can be inferred
2017-En-30319	Watch this amazing live.ly broadcast by @huntermcaseyy  #musically	joy	2: moderate amount of joy can be inferred
2017-En-31487	You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' 😭😭😭	joy	1: low amount of joy can be inferred
2017-En-30085	@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 🤗	joy	3: high amount of joy can be inferred
2017-En-31406	Your future is bright. #Remember	joy	2: moderate amount of joy can be inferred
2017-En-30390	I aspire to have Val's self confidence and optimism tbh 👏💖 #GBBO	joy	1: low amount of joy can be inferred
2017-En-31085	@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a #delight #party #fail #letdown	joy	0: no joy can be inferred
2017-En-30943	@IreneEstry can't wait to see you Hun #cuddles #gossip 	joy	2: moderate amount of joy can be inferred
2017-En-31171	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #lol #hilarious #punny	joy	3: high amount of joy can be inferred
2017-En-30335	@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!	joy	2: moderate amount of joy can be inferred
