ID	Tweet	Affect Dimension	Intensity Class
2017-En-20076	I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 	fear	3: high amount of fear can be inferred
2017-En-21499	@Dolla_DeLotta They wanna bully the Inhuman.	fear	0: no fear can be inferred
2017-En-20149	Pakistan is the biggest victim of terrorism - Nawaz Sharif \nReally? It should have been biggest creator of terrorism. #UNGA	fear	2: moderate amount of fear can be inferred
2017-En-21048	Don't be so shy #nl	fear	0: no fear can be inferred
2017-En-22168	Just Laying Here, Can't Sleep 4 Some Reason #restless	fear	0: no fear can be inferred
2017-En-21635	False alarm // matoma &amp; Becky hill	fear	0: no fear can be inferred
2017-En-20092	In wake of fresh #terror threat and sounding of alert in #Mumbai, praying for safety &amp; security of everybody in the city #Maharashtra #news	fear	3: high amount of fear can be inferred
2017-En-20406	Next month we'll be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000	fear	0: no fear can be inferred
2017-En-20612	@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! 	fear	0: no fear can be inferred
2017-En-21456	@tariqmateen but sadly he missed some crucial and important points. Indian terrorism in pk,  kal Boshan,  etc..  Raw involvement	fear	0: no fear can be inferred
2017-En-20444	Forgot to plug the phone in overnight #nightmare	fear	0: no fear can be inferred
2017-En-21005	My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism 	fear	0: no fear can be inferred
2017-En-20871	You don't know what to expect by Brendon's video lmao LA devotee video got me shook 	fear	0: no fear can be inferred
2017-En-21330	@destaneex @ProSyndicate @EGX oh don't panic he's gonna be there	fear	0: no fear can be inferred
2017-En-21704	@slashersocial #horror H3LL I SURE DID!!! LOL\nHappy about this decision. :)	fear	0: no fear can be inferred
2017-En-21524	What's up Cowboys? #horrible	fear	0: no fear can be inferred
2017-En-20385	Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered #shocking #badservice	fear	1: low amount of fear can be inferred
2017-En-21484	@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen	fear	2: moderate amount of fear can be inferred
2017-En-22161	Fingers crossed I can finish all my work early enough this Friday in time to catch @Raury at LIB 😦 #nervous #timetogrind	fear	2: moderate amount of fear can be inferred
2017-En-21637	Happy 69th @StephenKing! May u keep haunting us for many years.  #writing	fear	0: no fear can be inferred
2017-En-21811	I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets, how she would see my tweet? :(	fear	0: no fear can be inferred
2017-En-21464	@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 #nightmare	fear	2: moderate amount of fear can be inferred
2017-En-21650	#EFT is the single most effective tool I've learned in 40 years of being a therapist-Dr. Curtis A. Steele (psychiatrist) #stress #anxiety	fear	0: no fear can be inferred
2017-En-22043	there are magpies gathering around me help I'm going to be swooped ! 	fear	1: low amount of fear can be inferred
2017-En-20565	@1NatalieMaines Can you imagine being the person who has to spray tan him? #shudder	fear	0: no fear can be inferred
2017-En-22184	The Pats are awesome. Belichick is awesome ...they just are. #awestruck	fear	0: no fear can be inferred
2017-En-21006	@keprdad  BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.	fear	0: no fear can be inferred
2017-En-21841	@ClaretNBlues forest gate u could see he was a bully cunt big bald cunt his mates looked in shock when I hit him and didn't do shit when he	fear	0: no fear can be inferred
2017-En-22063	Was actually just watching AHS while half covering my eyes #scared #Roanoke #nightmare #AHSRoanoke	fear	2: moderate amount of fear can be inferred
2017-En-21520	@esanderc @MrsFridayNext It is very specific areas only. I care like 0% about clothes, much to my mother's dismay.	fear	0: no fear can be inferred
2017-En-20430	My study skills are terrible 😒	fear	0: no fear can be inferred
2017-En-22241	i met with an employment specialist this morning &amp; she basically told me its unlikely i'll get a job because i clearly have too much anxiety	fear	3: high amount of fear can be inferred
2017-En-20538	#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward 	fear	0: no fear can be inferred
2017-En-20916	Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch 	fear	0: no fear can be inferred
2017-En-20139	I thought the nausea and headaches had passed but lol I feel awful today	fear	2: moderate amount of fear can be inferred
2017-En-21239	@ReaganBattalion That's a terrible thing to accuse Scott Baio of.	fear	0: no fear can be inferred
2017-En-21405	Multitasking .... I may have to induce these seeds of mine to sleep. #restless	fear	0: no fear can be inferred
2017-En-21589	If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. 	fear	2: moderate amount of fear can be inferred
2017-En-20815	There's always that one song which makes you turn of the radio, as you'd rather sit in silence 😡 	fear	0: no fear can be inferred
2017-En-21783	😂 - youre one of those whod bully me omg but it was all banter and we could laugh at it later haha. Youre a nice guy x	fear	0: no fear can be inferred
2017-En-20028	I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me #frightened	fear	3: high amount of fear can be inferred
2017-En-21747	❤︎I... I can't! I'm scared! Bees terrify me.	fear	3: high amount of fear can be inferred
2017-En-22017	@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —	fear	0: no fear can be inferred
2017-En-20539	Although this war will be under the guise of combating terrorism it will in fact be a war against poverty, ignorance and just stupidity.	fear	0: no fear can be inferred
2017-En-21421	Which #JohnCarpenter #horror #action #flick is your favorite ??	fear	0: no fear can be inferred
2017-En-20037	@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited	fear	3: high amount of fear can be inferred
2017-En-21656	@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something 	fear	0: no fear can be inferred
2017-En-20531	a #monster is only a #monster if you view him through #fear	fear	0: no fear can be inferred
2017-En-22147	@debscov65 local solutions fine but not 864 providers negotiating with 32 LA's/IJB 's #scare resources	fear	0: no fear can be inferred
2017-En-21039	Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle  #dosomething #success	fear	0: no fear can be inferred
2017-En-21286	@britishairways term 5 security queues at arrivals #shocking	fear	0: no fear can be inferred
2017-En-21500	Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water	fear	0: no fear can be inferred
2017-En-20973	I delete numbers so quick with no hesitation	fear	0: no fear can be inferred
2017-En-20729	@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind	fear	0: no fear can be inferred
2017-En-21492	#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership 	fear	0: no fear can be inferred
2017-En-22039	@tcarrels  \nSo when exactly did you lose your mind, pal? \n#Trump #fraud #misogynist #liar #psychopath #narcissist #revolting #conartist	fear	0: no fear can be inferred
2017-En-21676	Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about #terrorism.	fear	1: low amount of fear can be inferred
2017-En-21506	Remember the #twinkie #scare ???? #tbt	fear	0: no fear can be inferred
2017-En-20896	@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF	fear	0: no fear can be inferred
2017-En-21071	ok, ok.. I know.. my last tweet was 	fear	0: no fear can be inferred
2017-En-22054	I had really strange and awful dreams last night. I'd didn't even eat cheese before bed #nightmare #lovemysleep	fear	2: moderate amount of fear can be inferred
2017-En-20116	How do you ever stop being #afraid of someone that you live with	fear	2: moderate amount of fear can be inferred
2017-En-20416	Everyday gay panic is STUNNING: I drew 1 guy's att'n to it when he blocked up a toilet stall's cracks w/paper towels. TOTAL INCOMPREHENSION.	fear	0: no fear can be inferred
2017-En-20897	As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy 😊	fear	0: no fear can be inferred
2017-En-22096	@andreasarahco do you actually heely on campus bc this should scare you	fear	1: low amount of fear can be inferred
2017-En-21559	So I've decided to go talk to Mr. Smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning	fear	3: high amount of fear can be inferred
2017-En-21482	@imjustatrankk awe yay wish i could rt /:	fear	0: no fear can be inferred
2017-En-21290	The #Texans should never play a prime time game again...this is #awful #TNF	fear	0: no fear can be inferred
2017-En-20813	This maybe a new start but it will always be align with the end.  #forward	fear	0: no fear can be inferred
2017-En-21462	When you realize there is #NoHopeForHumanity so you just #start focusing on what's #best for you.	fear	0: no fear can be inferred
2017-En-21681	#heavyheart these last couple of days, who are the cause of this  #fear of losing someone close ? #amerikkka #kkkops #TerenceCrutcher	fear	3: high amount of fear can be inferred
2017-En-21813	Realized I intimidate people with low Self Esteem a long time ago. I only surround myself with Winners and people who know how to get money	fear	0: no fear can be inferred
2017-En-20704	“ My courage always rises at every attempt to intimidate me.”\n-Elizabeth Bennett (Pride and Prejudice)\n#Quotes #Courage #FaceYourFears	fear	0: no fear can be inferred
2017-En-21444	Patriot rookie QB Jacoby Brissett  to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.'	fear	0: no fear can be inferred
2017-En-21331	like srsly somebody help me deal with this social anxiety	fear	3: high amount of fear can be inferred
2017-En-22026	With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore #anxiety #nojobsinbiology	fear	3: high amount of fear can be inferred
2017-En-20749	Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick.	fear	0: no fear can be inferred
2017-En-20721	@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus	fear	0: no fear can be inferred
2017-En-20480	@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking	fear	0: no fear can be inferred
2017-En-20600	Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth	fear	0: no fear can be inferred
2017-En-21719	Just had my interview for the medical internship and I am beyond nervous😩 I was shaking so bad it was unreal😳	fear	3: high amount of fear can be inferred
2017-En-20474	You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic	fear	0: no fear can be inferred
