ID	Tweet	Affect Dimension	Intensity Class
2017-En-40170	@MHChat I think sadness is felt very strongly physically and mentally.  It feels like it takes over and it's hard to focus at work #MHChat	sadness	2: moderate amount of sadness can be inferred
2017-En-40031	@FlakeJay ring ring! #depression is here	sadness	3: high amount of sadness can be inferred
2017-En-40181	Having holiday blues! #WantToGoBackToMinehead.	sadness	2: moderate amount of sadness can be inferred
2017-En-41245	I lost my wallet, then found it, then lost it again AND THEN FOUND IT!!!!! \nCollege is brazy	sadness	0: no sadness can be inferred
2017-En-40467	It's my last week at CN! I'm gonna be sad to leave, but this will also be my first planned break since going into animation!	sadness	1: low amount of sadness can be inferred
2017-En-40079	@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime #sad	sadness	3: high amount of sadness can be inferred
2017-En-40032	It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable #unhappy	sadness	3: high amount of sadness can be inferred
2017-En-22047	@susanbrodigan @lyricconcert Ha yes- the look of despair!	sadness	1: low amount of sadness can be inferred
2017-En-40102	Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n#TerranceCrutcher #truth #sad	sadness	3: high amount of sadness can be inferred
2017-En-41365	I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around 🙃	sadness	3: high amount of sadness can be inferred
2017-En-41349	I'd pay good money to watch someone slap that pout off Candice.	sadness	0: no sadness can be inferred
2017-En-20912	ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax	sadness	2: moderate amount of sadness can be inferred
2017-En-41416	Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back' #blues	sadness	0: no sadness can be inferred
2017-En-40644	@Cigna bows out for the moment. Rather than sulk, I'm going to @UCSF for an opinion from the guys studying #Oligodendroglioma. ✌️&amp; ❤️ &amp; 🍩's	sadness	0: no sadness can be inferred
2017-En-40231	@deshbhakthoon always unhappy and easily offended.	sadness	2: moderate amount of sadness can be inferred
2017-En-40953	When mine pass, I know I'll be inconsolable &amp; devastated. For a while.	sadness	3: high amount of sadness can be inferred
2017-En-40887	@Beakmoo hmmmm...you may have a point... I thought Twitter had got dull 😂. LAMINATION	sadness	2: moderate amount of sadness can be inferred
2017-En-40217	I'll just have to #eat my way to #sobriety. This'll be a hell of a journey back to #sober	sadness	2: moderate amount of sadness can be inferred
2017-En-40000	Depression sucks! #depression	sadness	3: high amount of sadness can be inferred
2017-En-40981	I don't care what shape the blues are in. \nWe owe them a fucking hiding. \nLong overdue on that front.	sadness	0: no sadness can be inferred
2017-En-40741	@thetroche94 @ramiro_cedeno yeah if you want to become obese it is! 😅 I can afford it so I don't think it's that serious haha	sadness	0: no sadness can be inferred
2017-En-41346	@Adrian_Specs Far from safe and staid I found it horribly OTT at times while everyone seemed to be trying just a little too hard. Not for me	sadness	1: low amount of sadness can be inferred
2017-En-41486	@Batman_ofgotham Her golden brown hues met with those baby blues as her arms crossed over the breasts he had been gulking at. 'Let me guess-	sadness	0: no sadness can be inferred
2017-En-40474	some people leave toilets in fucking grim states	sadness	1: low amount of sadness can be inferred
2017-En-40559	I don't want perfect. It's too boring and dull.	sadness	0: no sadness can be inferred
2017-En-41385	@wombletheballer well done bro😏 #blues #stategames #captain #shootthegerman	sadness	0: no sadness can be inferred
2017-En-41093	Today: Kudos to Jaime Garcia on a fine outing.     #encouraging. Last Week: Judo to Jaime Garcia for a dismal outing. #discouraging	sadness	2: moderate amount of sadness can be inferred
2017-En-40911	6 might be a serious number, but 10 sounds better. Wild card race!!	sadness	0: no sadness can be inferred
2017-En-40699	Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip	sadness	0: no sadness can be inferred
2017-En-41465	@pete_ferriday Aww rest your weary head here	sadness	0: no sadness can be inferred
2017-En-41071	The @Orioles are in contention and hosting @RedSox nation and Camden is empty 	sadness	0: no sadness can be inferred
2017-En-40822	My life went from happy to unhappy..	sadness	3: high amount of sadness can be inferred
2017-En-40793	Hello my dear friends, I will be back online this Friday night. I miss you! #sober #sobriety #recovery	sadness	0: no sadness can be inferred
2017-En-40519	That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.	sadness	0: no sadness can be inferred
2017-En-40178	@WestHamUtd poor service tonight to find season ticket holders in the seats we purchased online. Forced to move further away #unhappy	sadness	2: moderate amount of sadness can be inferred
2017-En-41433	@metalAndTheGeek @astoldbyfANGIRL SAME! I always say it was the best time of my life. I closed my store down and it was so depressing	sadness	3: high amount of sadness can be inferred
2017-En-41420	How many tweets is that now? How fast was I going? God, I love being #sober and #intelligent.	sadness	0: no sadness can be inferred
2017-En-41449	@stevierayrob Can Elliot Friedman please stop talking, you are clueless. You haven't seen the ball since the kickoff. #mope	sadness	2: moderate amount of sadness can be inferred
2017-En-40502	Sister: (Canadian player does something shady.) Jonathan Toews is frowning and he doesn't know why. #WorldCupOfHockey	sadness	0: no sadness can be inferred
2017-En-40534	It is a solemn thing, and no small scandal in the Kingdom, to see God’s children starving while seated at the Father’s table. -AW Tozer	sadness	0: no sadness can be inferred
2017-En-40851	Remembering those day when u still did'nt know kpop n thinking about how sad your life was without it - Kpop fan	sadness	1: low amount of sadness can be inferred
2017-En-41514	@SalterUK second pair of scales I have bought that have stopped working after battery change. Is this an issue you are aware of?  #unhappy	sadness	2: moderate amount of sadness can be inferred
2017-En-41393	@BoardEveryday @turnorder @pinchback21 80s new wave/techno - or jazz / blues depending my mood	sadness	0: no sadness can be inferred
2017-En-41165	@OniLink86 @DarekMeridian lmao awe...  #sad	sadness	1: low amount of sadness can be inferred
2017-En-41159	Not written for African-American\n\nNo refuge could save the hireling and slave\nFrom the terror of flight or the gloom of the grave,	sadness	2: moderate amount of sadness can be inferred
2017-En-41295	Come here, let me do whatever I do with it. #dismal	sadness	2: moderate amount of sadness can be inferred
2017-En-40506	I have serious problems with the expectation that private philanthropy should replace functional government services...this is dangerous	sadness	0: no sadness can be inferred
2017-En-40783	@SilkInSide @TommyJoeRatliff that's so pretty! I love the sky in the background and the purple highlights with the dull colors is great	sadness	0: no sadness can be inferred
2017-En-41302	@lefluerr Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me 😂😂!!	sadness	0: no sadness can be inferred
2017-En-40939	Now I'm going to sulk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch	sadness	1: low amount of sadness can be inferred
2017-En-20758	@Meruna_  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.	sadness	2: moderate amount of sadness can be inferred
2017-En-20810	I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.	sadness	1: low amount of sadness can be inferred
2017-En-40443	Trying to think positive, and not let this situation discourage me ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨	sadness	1: low amount of sadness can be inferred
2017-En-40072	No one wants to win the wild card because you have to play the Cubs on the road.  #sadness	sadness	3: high amount of sadness can be inferred
2017-En-21952	♪OLD FISH  #discourage	sadness	2: moderate amount of sadness can be inferred
2017-En-41053	The new @chaseandstatus song is mega 💥 reminds me of @SundownUK #blues	sadness	0: no sadness can be inferred
2017-En-41158	I came to work for no reason 😩🔫\nI could've stayed in bed	sadness	3: high amount of sadness can be inferred
2017-En-41104	@BlackToLive Good - cuz that's what Trump is: a fucken 'N'azi. Don King-u havnt sunk this low since u set up Mike Tyson. 2 pathetic Dons.	sadness	1: low amount of sadness can be inferred
2017-En-41414	Their engine runs on fuel called whining :-)\n\nU jst  hv 2b observant..\nHar din Rona dhona &amp; complain. \nHappy news makes them unhappy :-)	sadness	1: low amount of sadness can be inferred
2017-En-41103	When you lose somebody close to your heart you lose yourself as well 💔 	sadness	3: high amount of sadness can be inferred
2017-En-41333	#savemoney and #savelifes @ your #openbar @your #weddingreception. Close it 1-2 hours early, forcing your guests to sober up before driving.	sadness	0: no sadness can be inferred
2017-En-40539	Gonna be a loooooong year as a Browns fan. Longer than normal and that's 	sadness	0: no sadness can be inferred
2017-En-40283	Eating an egg is grim, you are eating the material embodiment of a fart and an unborn chick	sadness	2: moderate amount of sadness can be inferred
2017-En-41314	The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there	sadness	3: high amount of sadness can be inferred
2017-En-21486	Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression	sadness	3: high amount of sadness can be inferred
2017-En-40791	Buddha doesn't possess enough power to deliver you from your affliction!	sadness	2: moderate amount of sadness can be inferred
2017-En-40199	My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. #tru #sad #tumblr	sadness	2: moderate amount of sadness can be inferred
