ID	Tweet	Affect Dimension	Intensity Class
2017-En-20032	Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life	valence	0: neutral or mixed emotional state can be inferred
2017-En-41368	You forever straight so fix that frown u good😇 @amayyaaag__	valence	1: slightly positive emotional state can be inferred
2017-En-31525	Mon Celtic, give us something to cheer - place is empty, soaked &amp; its my wee nephew's Birthday ffs, started well, now dropped off.	valence	0: neutral or mixed emotional state can be inferred
2017-En-31548	5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc	valence	1: slightly positive emotional state can be inferred
2017-En-10880	@TrueAggieFan oh so that's where Brian was! Where was my invite? #offended	valence	-3: very negative emotional state can be inferred
2017-En-22217	Why does having anxiety drain some much of your energy #anxiety #sotired #needtosleepforhours	valence	-1: slightly negative emotional state can be inferred
2017-En-21375	@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted 	valence	-2: moderately negative emotional state can be inferred
2017-En-30390	I aspire to have Val's self confidence and optimism tbh 👏💖 #GBBO	valence	2: moderately positive emotional state can be inferred
2017-En-11340	#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.	valence	-2: moderately negative emotional state can be inferred
2017-En-11424	Circle K is dead to me. I hate your new slushie machine.  #livid	valence	-2: moderately negative emotional state can be inferred
2017-En-30668	If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock Holmes	valence	0: neutral or mixed emotional state can be inferred
2017-En-30636	On the bright side with YouTube heroes leafy will finally get banned	valence	0: neutral or mixed emotional state can be inferred
2017-En-31012	@Steeeevie_ breezy luvvvv	valence	1: slightly positive emotional state can be inferred
2017-En-31252	I love looking at my old statuses on Facebook. The one I have from four years ago on this day was about #glee. I had so many opinions...	valence	1: slightly positive emotional state can be inferred
2017-En-30859	incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays	valence	-1: slightly negative emotional state can be inferred
2017-En-31560	@MrsTaraX @PlateGotAte YES! I am rejoicing	valence	3: very positive emotional state can be inferred
2017-En-20620	@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...	valence	-2: moderately negative emotional state can be inferred
2017-En-31602	@NHLstoreNYC @TeamNA_WCH #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!	valence	2: moderately positive emotional state can be inferred
2017-En-21946	Hey @gmail why can I only see 15 sent emails? Where's the thousands gone? 	valence	-2: moderately negative emotional state can be inferred
2017-En-20696	Heard of panic! At the disco? How about Kach-ing! at the ATM	valence	-1: slightly negative emotional state can be inferred
2017-En-41524	@pottermore : I can't find my patronus, the website doesn't work, I can't even see the questions.... #sadness...	valence	-3: very negative emotional state can be inferred
2017-En-30993	in geometry today hannah started crying of laughter because ms. canning said 'pp' lol	valence	2: moderately positive emotional state can be inferred
2017-En-11390	I'd rather dump gasoline all over myself and run into a burning building than use Excel.	valence	-2: moderately negative emotional state can be inferred
2017-En-10893	@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy	valence	-2: moderately negative emotional state can be inferred
2017-En-40210	@rupindxr my heart actually sunk looooool I was so confused	valence	-2: moderately negative emotional state can be inferred
2017-En-30884	@billie21806 @cnnbrk tell that to your bodies cheering on the deaths of black people by cops. their fear is killing us.	valence	-2: moderately negative emotional state can be inferred
2017-En-40613	@courtneymee I'm 3 days sober don't wanna ruin it	valence	0: neutral or mixed emotional state can be inferred
2017-En-11229	A 28 yr old man threw a saucepan of boiling water at a garda, &amp; then hit the garda with the shaft of a brush...Letterkenny District Court.	valence	-2: moderately negative emotional state can be inferred
2017-En-31241	@1barkcom Thank you for the #follow. Looking forward to your tweets as they look entertaining!  #socialmedia	valence	3: very positive emotional state can be inferred
2017-En-11160	Ppl like that irritate my soul	valence	-2: moderately negative emotional state can be inferred
2017-En-30609	@MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to -	valence	1: slightly positive emotional state can be inferred
2017-En-41060	Fam what seems more fun for a photo booth: being able to instantly post to Twitter or having to wait till sober to see the hot mess	valence	0: neutral or mixed emotional state can be inferred
2017-En-20886	Sir, my concern is not whether God is on our side; my greatest concern is to be on God's side, for God is always right.' - Abraham Lincoln	valence	0: neutral or mixed emotional state can be inferred
2017-En-31098	Yes Mourinho, you really should stop speaking about refs! And try cheering up a bit.	valence	-1: slightly negative emotional state can be inferred
2017-En-30078	#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark	valence	3: very positive emotional state can be inferred
2017-En-11567	These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️	valence	-3: very negative emotional state can be inferred
2017-En-30012	💥⚖️Yeah‼️ PAUL‼️⚖️💥  #glorious #BB18	valence	1: slightly positive emotional state can be inferred
2017-En-31391	@MisterSalesman @ThinkPostsDaily #smiling doesnt necessary means your happy.sometimes it just means you're strong!	valence	0: neutral or mixed emotional state can be inferred
2017-En-31535	Whatever you decide to do make sure it makes you #happy.	valence	1: slightly positive emotional state can be inferred
2017-En-40553	Some Erykah Badu to sedate me 💕	valence	1: slightly positive emotional state can be inferred
2017-En-31180	@JoyAnnReid I totally understood his point, but we need a better messenger and the laughter just pissed me off! 😡	valence	-3: very negative emotional state can be inferred
2017-En-31463	At the end of the day you gotta be #happy for you.	valence	2: moderately positive emotional state can be inferred
2017-En-31033	Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends #happy	valence	3: very positive emotional state can be inferred
2017-En-40503	Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO	valence	-2: moderately negative emotional state can be inferred
2017-En-31086	@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a  #party #fail #letdown	valence	-2: moderately negative emotional state can be inferred
2017-En-30193	Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL	valence	3: very positive emotional state can be inferred
2017-En-10522	Since the 'update' my @iPhone loses power nearly 40% faster. 	valence	-2: moderately negative emotional state can be inferred
2017-En-41201	Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..'  #blm	valence	-3: very negative emotional state can be inferred
2017-En-31271	@JohnGDryden Gud morning sir,,keep smiling!	valence	2: moderately positive emotional state can be inferred
2017-En-22205	@_Hallospaceboy_ @DailyGrindhouse  I respect when someone can give a second chance to a movie they aren't a fan of. Why #horror is diverse.	valence	0: neutral or mixed emotional state can be inferred
2017-En-20569	@_jamiebraidwood haha, horrific is all that needs to be said. Glad I'm away to Spain on Sat so missing game 🍹🍕🍺☉☉	valence	0: neutral or mixed emotional state can be inferred
2017-En-11224	The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me	valence	-2: moderately negative emotional state can be inferred
2017-En-30143	Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing	valence	2: moderately positive emotional state can be inferred
